"Restricted stopping power for water
Temin(Mev), TCmin(MeV), TCmax(Mev), ndata
0.100000 1.000000 6000.000000 6000
====================================
energy		Sw		MW		Lw		b		range"
3914	120.613	11.7681427910845	109.43311082697869	0.05935922644907596	22.743148573316265
3915	120.597	11.7677004254675	109.41715406295893	0.05938404497902664	22.75735099333307
3916	120.581	11.7672582334687	109.4012060788872	0.05941341019488197	22.76316385437862
3917	120.564	11.7668162150605	109.38526742550407	0.05944460416206268	22.777370448075597
3918	120.548	11.7663743702155	109.36933764026725	0.059475814368541914	22.783185452019453
3919	120.531	11.7659326989059	109.35341717244098	0.059508855216725116	22.797396217453993
3920	120.515	11.765491201104	109.3375056608967	0.05953283644664941	22.803213363720246
3921	120.499	11.7650498767821	109.32160294722328	0.0595640932958718	22.817428299410782
3922	120.482	11.7646087259123	109.305709581764	0.05959990651676192	22.823247587423893
3923	120.466	11.7641677484666	109.28982525415445	0.059626654548196864	22.837466691472954
3924	120.449	11.7637269444171	109.27394975542214	0.059653416377995094	22.843288120657625
3925	120.433	11.7632863137358	109.25808328148945	0.059685644746072124	22.857511391505458
3926	120.417	11.7628458563946	109.24222592698936	0.05971334422929926	22.863334961286732
3927	120.4	11.7624055723653	109.22637733126896	0.05974378591015168	22.87756239716385
3928	120.384	11.7619654616197	109.21053799364834	0.05977879043997588	22.88338810696705
3929	120.368	11.7615255241295	109.1947076546581	0.05980744469287382	22.89761970629235
3930	120.351	11.7610857598663	109.17888620666106	0.05983338366913696	22.903447555543124
3931	120.335	11.7606461688017	109.16307359263766	0.059862066523859066	22.917683316608354
3932	120.319	11.7602067509073	109.147270008327	0.05989531607444325	22.92351330473265
3933	120.302	11.7597675061544	109.13147549774534	0.05992493981916625	22.937753225597863
3934	120.286	11.7593284345146	109.11568980170684	0.05995366785686575	22.943585352021866
3935	120.27	11.7588895359591	109.09991311588176	0.05998696604526223	22.95782943140324
3936	120.254	11.7584508104593	109.08414548428387	0.06001390157089022	22.963663695553535
3937	120.237	11.7580122579863	109.06838649633391	0.060039939395264065	22.977911931827315
3938	120.221	11.7575738785112	109.05263649920082	0.060073284832954134	22.9837483331308
3939	120.205	11.7571356720052	109.03689553689556	0.06010117481768662	22.99800072426949
3940	120.189	11.7566976384394	109.0211632495207	0.060129079125151086	23.003839262153285
3941	120.172	11.7562597777846	109.00543998408791	0.06015882240555944	23.01809580684423
3942	120.156	11.7558220900118	108.98972548175739	0.06019131910725436	23.023936480735845
3943	120.14	11.7553845750918	108.97402013987082	0.060222006074685704	23.038197177189804
3944	120.124	11.7549472329954	108.95832344732665	0.060244489961762	23.044039986517014
3945	120.108	11.7545100636934	108.94263544826251	0.06027155237424118	23.05830483334328
3946	120.091	11.7540730671564	108.92695633811847	0.06030319668559662	23.06414977753424
3947	120.075	11.7536362433551	108.91128616092064	0.06033759862858313	23.07841877275992
3948	120.059	11.7531995922599	108.89562501109917	0.06036379070562927	23.08426585124301
3949	120.043	11.7527631138414	108.87997232757459	0.0603909106424261	23.098538993434957
3950	120.027	11.7523268080699	108.86432870908327	0.06042078768793276	23.104388205638916
3951	120.011	11.751890674916	108.8486936955077	0.06045068001648105	23.118665493215065
3952	119.995	11.7514547143498	108.83306773416228	0.06047875704334337	23.124516838568955
3953	119.978	11.7510189263417	108.81745026429223	0.06050227208275289	23.138798270001946
3954	119.962	11.7505833108618	108.80184158198705	0.060534038379072716	23.144651747935164
3955	119.946	11.7501478678802	108.78624183203915	0.06056307332609884	23.158937321501092
3956	119.93	11.7497125973671	108.77065070584113	0.060592123011108834	23.164792931443316
3957	119.914	11.7492774992925	108.75506849930447	0.06062118711035778	23.179082645587933
3958	119.898	11.7488425736263	108.73949490392171	0.06065209881014788	23.184940386969178
3959	119.882	11.7484078203385	108.72393031622369	0.06067752580689047	23.199234240167087
3960	119.866	11.7479732393988	108.70837402504142	0.06070204902104242	23.2050941124177
3961	119.85	11.7475388307771	108.69282667859505	0.0607339211494117	23.219392103019768
3962	119.834	11.7471045944431	108.67728801887996	0.06076030523403725	23.225254105570393
3963	119.818	11.7466705303665	108.66175798931478	0.06078762011950168	23.239556232161164
3964	119.802	11.7462366385169	108.64623668428531	0.060817702044793705	23.245420364442808
3965	119.786	11.7458029188639	108.63072414782225	0.06084412678642701	23.259726625335826
3966	119.77	11.7453693713769	108.61522012215639	0.06087056485050134	23.265592886779793
3967	119.754	11.7449359960255	108.59972485255909	0.060898852977869046	23.279903280469835
3968	119.738	11.744502792779	108.58423818190953	0.06092899276062715	23.285771670507767
3969	119.722	11.7440697616067	108.56876035537537	0.060956390530595116	23.300086195402503
3970	119.706	11.743636902478	108.5532909645123	0.06098104456699523	23.305956713466347
3971	119.69	11.743204215362	108.537830254493	0.06100846901243528	23.320275368107616
3972	119.674	11.742771700228	108.52237811858296	0.06103866612511011	23.326148013629677
3973	119.658	11.742339357045	108.50693480182993	0.06106519856751993	23.340470796403647
3974	119.642	11.7419071857821	108.49149984580714	0.06108898407750033	23.346345568816535
3975	119.626	11.7414751864083	108.47607354582043	0.0611164626174839	23.360672478248937
3976	119.61	11.7410433588926	108.46065579521728	0.061147637162128766	23.366549376985603
3977	119.594	11.7406117032039	108.44524688914294	0.06117330216284343	23.380880411673697
3978	119.578	11.7401802193109	108.42984621880426	0.0611980591634882	23.386759436167452
3979	119.562	11.7397489071825	108.41445433041355	0.06122374938941775	23.401094594441123
3980	119.546	11.7393177667875	108.39907071577451	0.06124945260043439	23.406975744125578
3981	119.531	11.7388867980944	108.3836958707439	0.06127885517276652	23.42131502459246
3982	119.515	11.738456001072	108.3683294880044	0.06130642853462169	23.427198298901576
3983	119.499	11.7380253756887	108.35297176215339	0.061334937607066334	23.44154169985909
3984	119.483	11.7375949219132	108.33762253651444	0.0613560814804553	23.44742709822712
3985	119.467	11.7371646397138	108.32228155418491	0.06138277180808414	23.461774618431228
3986	119.451	11.736734529059	108.30694936084464	0.06141316652803779	23.46766214029282
3987	119.435	11.7363045899171	108.29162559925582	0.061438037771192854	23.482013778141475
3988	119.42	11.7358748222564	108.27631031348949	0.06146384457524119	23.48790342293158
3989	119.404	11.7354452260452	108.26100349746318	0.061486893366709816	23.502259177037626
3990	119.388	11.7350158012518	108.24570499473037	0.06151457257566435	23.50815094419156
3991	119.372	11.7345865478441	108.23041520021532	0.0615404171242152	23.52251081288857
3992	119.356	11.7341574657904	108.21513360665526	0.06156535038198756	23.528404701841936
3993	119.341	11.7337285550586	108.19986065901682	0.06159399360702646	23.54276868392366
3994	119.325	11.7332998156167	108.18459610068784	0.061613403817876396	23.54866469411247
3995	119.309	11.7328712474328	108.16933967520508	0.061638373366261524	23.563032788093505
3996	119.293	11.7324428504746	108.15409192754254	0.06166983113486171	23.568930918954106
3997	119.278	11.7320146247101	108.1388526512652	0.06169390115731937	23.583303123212694
3998	119.262	11.7315865701069	108.12362164005805	0.061717983066429484	23.589203374181725
3999	119.246	11.7311586866328	108.10839908819943	0.06173929902264302	23.603579687333276
4000	119.23	11.7307309742555	108.0931846392872	0.06176432998134121	23.60948205784774
4001	119.215	11.7303034329426	108.07797883793287	0.06179307820957758	23.623862478457088
4002	119.199	11.7298760626618	108.06278132776046	0.06181535475093344	23.629766967954325
4003	119.183	11.7294488633804	108.04759210281381	0.061838568940436475	23.64415149465308
4004	119.168	11.7290218350661	108.03241120716628	0.06186272144062375	23.650058102570807
4005	119.152	11.7285949776862	108.01723863485223	0.061891521982182195	23.664446733859638
4006	119.136	11.7281682912081	108.0020746299588	0.06191940896742022	23.670355459635882
4007	119.121	11.7277417755991	107.98691888641197	0.061936177149286196	23.68474819411431
4008	119.105	11.7273154308265	107.97177109831355	0.06195944920188636	23.69065903718746
4009	119.089	11.7268892568576	107.95663190971598	0.06198737308213547	23.70505587345247
4010	119.074	11.7264632536594	107.94150091470696	0.06200974035564346	23.710968833261262
4011	119.058	11.7260374211992	107.92637820734653	0.06203304705656242	23.72536976997154
4012	119.042	11.725611759444	107.91126373174305	0.06205450736172367	23.731284845955077
4013	119.027	11.7251862683608	107.89615743203917	0.06208155265157975	23.74568988162186
4014	119.011	11.7247609479167	107.88105965203351	0.06210675223796685	23.75160707321957
4015	118.996	11.7243357980784	107.86596993620164	0.06212266874094299	23.766016206630745
4016	118.98	11.723910818813	107.85088822878849	0.06214789075657051	23.771935513282457
4017	118.964	11.7234860100873	107.83581507325138	0.06217777476489464	23.78634874258863
4018	118.949	11.723061371868	107.82075016402653	0.06219744075354847	23.792270163734408
4019	118.933	11.7226369041218	107.80569324564264	0.06221897729337965	23.80668748811665
4020	118.918	11.7222126068155	107.79064466169994	0.062241454728621845	23.812611023197046
4021	118.902	11.7217884799158	107.77560410686364	0.06226394316951189	23.827032440961865
4022	118.887	11.7213645233891	107.76057187472932	0.0622892357785348	23.832958089417712
4023	118.871	11.720940737202	107.74554780972598	0.06230708952385631	23.847383599310657
4024	118.856	11.7205171213211	107.73053165660824	0.06233054170130447	23.853311360583167
4025	118.84	11.7200936757127	107.71552395828051	0.06235586858098443	23.867740961044916
4026	118.825	11.7196704003434	107.70052425997984	0.062376547493738166	23.87367083457561
4027	118.809	11.7192472951793	107.68553275539722	0.06239910084548928	23.888104524530316
4028	118.794	11.7188243601869	107.67054933899189	0.062420732539806977	23.894036509761143
4029	118.778	11.7184015953324	107.65557405482652	0.06244144180674913	23.908474287562957
4030	118.763	11.717979000582	107.64060679742086	0.06246216104437253	23.91440838393614
4031	118.747	11.7175565759019	107.62564766068905	0.062488489550055	23.928850248569372
4032	118.732	11.7171343212582	107.61069683814685	0.0625082963572371	23.934786455527586
4033	118.716	11.7167122366169	107.59575377591729	0.06252624553171371	23.949232405470934
4034	118.701	11.7162903219442	107.58081891667901	0.0625488726182659	23.955170722457165
4035	118.685	11.7158685772059	107.56589205539788	0.06257151064319556	23.969620756310835
4036	118.67	11.715447002368	107.55097338554248	0.06259135623273097	23.97556118276841
4037	118.655	11.7150255973965	107.53606255277256	0.06261121146589653	23.990015299287403
4038	118.639	11.7146043622571	107.52115989992726	0.06262920626904836	23.99595783466003
4039	118.624	11.7141832969156	107.50626497322112	0.06265375537178344	24.010416032526262
4040	118.608	11.7137624013379	107.49137856337997	0.0626773804729487	24.01636067625801
4041	118.593	11.7133416754895	107.47649981850321	0.06269259751534642	24.03082295410198
4042	118.578	11.7129211193362	107.46162913107575	0.06271062878594307	24.03676970563727
4043	118.562	11.7125007328437	107.44676624662448	0.06273428468773093	24.05123606226628
4044	118.547	11.7120805159773	107.43191170669797	0.06275701534500515	24.057184921049924
4045	118.531	11.7116604687028	107.41706490863143	0.06277507488075874	24.07165535501315
4046	118.516	11.7112405909855	107.40222619493863	0.06279501612028375	24.077606320490283
4047	118.501	11.710820882791	107.3873953112872	0.06281309311565865	24.09208083051369
4048	118.485	11.7104013440845	107.37257240120505	0.06283117855585625	24.098033902129828
4049	118.47	11.7099819748315	107.35775730989711	0.06285020997662262	24.11251248716618
4050	118.455	11.7095627749973	107.34295023056116	0.06287300068312214	24.11846766436726
4051	118.44	11.7091437445471	107.3281511575149	0.06288923737640424	24.13295032271758
4052	118.424	11.7087248834462	107.31335973727458	0.0629064199319831	24.138907604949797
4053	118.409	11.7083061916596	107.29857636175271	0.06292924008839437	24.15339433566015
4054	118.394	11.7078876691527	107.283800925917	0.06294550145560568	24.159353722370156
4055	118.378	11.7074693158904	107.26903317579843	0.06296552557613037	24.173844524025586
4056	118.363	11.7070511318377	107.2542735527977	0.06298368092314226	24.179806014660365
4057	118.348	11.7066331169598	107.23952150503044	0.0629980882439203	24.194300886001646
4058	118.333	11.7062152712215	107.22477737453478	0.06301907815297123	24.20026448000855
4059	118.317	11.7057975945878	107.21004115569328	0.06304101762897937	24.214763419757617
4060	118.302	11.7053800870236	107.19531289252498	0.06305544821444076	24.220729116584362
4061	118.287	11.7049627484936	107.18059213278232	0.06307458638880153	24.23523212338923
4062	118.272	11.7045455789627	107.16587956567541	0.06309279279505979	24.241199922483887
4063	118.256	11.7041285783956	107.15117444132447	0.06310630517503021	24.25570699535754
4064	118.241	11.703711746757	107.13647725036266	0.06312829089126142	24.261676896168606
4065	118.226	11.7032950840116	107.12178793758737	0.06314558173101922	24.27618803350158
4066	118.211	11.7028785901241	107.10710629905913	0.06315911561608427	24.28216003547784
4067	118.196	11.7024622650589	107.09243232928618	0.06317548025477335	24.296675236349785
4068	118.181	11.7020461087806	107.07776617151097	0.06319279414910353	24.30264933894048
4069	118.165	11.7016301212537	107.06310772105188	0.06321105812274341	24.317168602055396
4070	118.15	11.7012143024427	107.04845712110001	0.06323027272348818	24.323144804710115
4071	118.135	11.7007986523121	107.03381426699153	0.06324195691694644	24.337668128697633
4072	118.12	11.700383170826	107.01917885592788	0.0632555318990457	24.343646430866315
4073	118.105	11.699967857949	107.00455127886663	0.06327665599076682	24.358173814524104
4074	118.09	11.6995527136453	106.98993153027104	0.06328930189944561	24.36415421565706
4075	118.075	11.699137737879	106.97531915885652	0.06330667055716267	24.378685657725114
4076	118.06	11.6987229306146	106.96071485257998	0.06332970834755149	24.384668157273023
4077	118.044	11.698308291816	106.94611820970258	0.06334426288668375	24.39920365652744
4078	118.029	11.6978938214475	106.93152917526302	0.06335504797844911	24.405188253941354
4079	118.014	11.6974795194732	106.91694759533098	0.06336678226381266	24.41972780951494
4080	117.999	11.697065385857	106.90237366252113	0.06338135523131884	24.425714504246372
